"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 1",1,1,3284548,40,6,"__amd_rocclr_copyBuffer",289,337599703366150,337599703370891,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,41,6,"__amd_rocclr_copyBuffer",292,337599703401559,337599703408670,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,42,6,"__amd_rocclr_copyBuffer",304,337599731113494,337599731121049,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,43,6,"__amd_rocclr_copyBuffer",319,337599734843234,337599734851086,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,44,6,"__amd_rocclr_copyBuffer",322,337599734878643,337599734883532,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,45,6,"__amd_rocclr_copyBuffer",325,337599734933459,337599734938348,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,46,6,"__amd_rocclr_copyBuffer",328,337599734971238,337599734977460,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,47,6,"__amd_rocclr_copyBuffer",340,337599759244219,337599759251330,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,48,6,"__amd_rocclr_copyBuffer",355,337599763805836,337599763813540,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,49,6,"__amd_rocclr_copyBuffer",358,337599763841244,337599763845392,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,50,6,"__amd_rocclr_copyBuffer",361,337599763874727,337599763879468,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,51,6,"__amd_rocclr_copyBuffer",364,337599763907320,337599763913394,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,52,6,"__amd_rocclr_copyBuffer",376,337599786890966,337599786898522,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,53,6,"__amd_rocclr_copyBuffer",391,337599790681004,337599790688412,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,54,6,"__amd_rocclr_copyBuffer",394,337599790715820,337599790719968,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,55,6,"__amd_rocclr_copyBuffer",397,337599790748710,337599790753599,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,56,6,"__amd_rocclr_copyBuffer",400,337599790785156,337599790791971,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,57,6,"__amd_rocclr_copyBuffer",412,337599814716727,337599814724283,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,58,6,"__amd_rocclr_copyBuffer",427,337599818469432,337599818476543,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,59,6,"__amd_rocclr_copyBuffer",430,337599818504100,337599818508248,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,60,6,"__amd_rocclr_copyBuffer",433,337599818536545,337599818540990,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,61,6,"__amd_rocclr_copyBuffer",436,337599818568694,337599818574768,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,62,6,"__amd_rocclr_copyBuffer",448,337599842700081,337599842707044,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,63,6,"__amd_rocclr_copyBuffer",463,337599847307774,337599847314737,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,64,6,"__amd_rocclr_copyBuffer",466,337599847341998,337599847346146,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,65,6,"__amd_rocclr_copyBuffer",469,337599847381999,337599847386295,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,66,6,"__amd_rocclr_copyBuffer",472,337599847414889,337599847420963,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,67,6,"__amd_rocclr_copyBuffer",484,337599873802506,337599873809766,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,68,6,"__amd_rocclr_copyBuffer",499,337599877520395,337599877527506,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,69,6,"__amd_rocclr_copyBuffer",502,337599877559951,337599877564248,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,70,6,"__amd_rocclr_copyBuffer",505,337599877595360,337599877600101,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,71,6,"__amd_rocclr_copyBuffer",508,337599877636250,337599877642324,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,72,6,"__amd_rocclr_copyBuffer",520,337599901295473,337599901302880,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,73,6,"__amd_rocclr_copyBuffer",535,337599905869386,337599905877090,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,74,6,"__amd_rocclr_copyBuffer",538,337599905957982,337599905962278,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,75,6,"__amd_rocclr_copyBuffer",541,337599906012057,337599906016946,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,76,6,"__amd_rocclr_copyBuffer",544,337599906050725,337599906056799,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,77,6,"__amd_rocclr_copyBuffer",556,337599930555602,337599930562862,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,78,6,"__amd_rocclr_copyBuffer",571,337599934502979,337599934510387,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,79,6,"__amd_rocclr_copyBuffer",574,337599934540462,337599934544906,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,80,6,"__amd_rocclr_copyBuffer",577,337599934592167,337599934596463,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,81,6,"__amd_rocclr_copyBuffer",580,337599934627131,337599934633205,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,82,6,"__amd_rocclr_copyBuffer",592,337599959280424,337599959287683,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,83,6,"__amd_rocclr_copyBuffer",607,337599963672111,337599963679518,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,84,6,"__amd_rocclr_copyBuffer",610,337599963709889,337599963713890,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,85,6,"__amd_rocclr_copyBuffer",613,337599963744409,337599963749446,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,86,6,"__amd_rocclr_copyBuffer",616,337599963779225,337599963785447,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,87,6,"__amd_rocclr_copyBuffer",628,337599986855617,337599986862432,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,88,6,"__amd_rocclr_copyBuffer",643,337599991198858,337599991206265,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,89,6,"__amd_rocclr_copyBuffer",646,337599991237081,337599991241081,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,90,6,"__amd_rocclr_copyBuffer",649,337599991271897,337599991276045,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,91,6,"__amd_rocclr_copyBuffer",652,337599991305676,337599991311898,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,92,6,"__amd_rocclr_copyBuffer",664,337600019039117,337600019046080,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,93,6,"__amd_rocclr_copyBuffer",679,337600023463249,337600023470361,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,94,6,"__amd_rocclr_copyBuffer",682,337600023499991,337600023504288,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,95,6,"__amd_rocclr_copyBuffer",685,337600023535696,337600023539992,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,96,6,"__amd_rocclr_copyBuffer",688,337600023569919,337600023576142,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,97,6,"__amd_rocclr_copyBuffer",700,337600050204788,337600050211751,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,98,6,"__amd_rocclr_copyBuffer",715,337600055135158,337600055142565,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,99,6,"__amd_rocclr_copyBuffer",718,337600055169825,337600055173973,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,100,6,"__amd_rocclr_copyBuffer",721,337600055202567,337600055207456,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,101,6,"__amd_rocclr_copyBuffer",724,337600055236346,337600055242420,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,102,6,"__amd_rocclr_copyBuffer",736,337600082621170,337600082629022,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,103,6,"__amd_rocclr_copyBuffer",751,337600087096415,337600087103526,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,104,6,"__amd_rocclr_copyBuffer",754,337600087134045,337600087138194,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,105,6,"__amd_rocclr_copyBuffer",757,337600087167676,337600087172121,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,106,6,"__amd_rocclr_copyBuffer",760,337600087199825,337600087205899,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,107,6,"__amd_rocclr_copyBuffer",772,337600117053164,337600117062349,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,108,6,"__amd_rocclr_copyBuffer",787,337600121261734,337600121269438,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,109,6,"__amd_rocclr_copyBuffer",790,337600121297291,337600121301587,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,110,6,"__amd_rocclr_copyBuffer",793,337600121330329,337600121335514,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,111,6,"__amd_rocclr_copyBuffer",796,337600121362922,337600121369145,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,112,6,"__amd_rocclr_copyBuffer",808,337600148454675,337600148461638,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,113,6,"__amd_rocclr_copyBuffer",823,337600153102517,337600153110370,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,114,6,"__amd_rocclr_copyBuffer",826,337600153137185,337600153141482,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,115,6,"__amd_rocclr_copyBuffer",829,337600153170371,337600153175112,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,116,6,"__amd_rocclr_copyBuffer",832,337600153202224,337600153208891,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,117,6,"__amd_rocclr_copyBuffer",844,337600178717210,337600178724766,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,118,6,"__amd_rocclr_copyBuffer",859,337600182462804,337600182470508,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,119,6,"__amd_rocclr_copyBuffer",862,337600182499101,337600182504138,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,120,6,"__amd_rocclr_copyBuffer",865,337600182533028,337600182537621,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,121,6,"__amd_rocclr_copyBuffer",868,337600182565029,337600182571251,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,122,6,"__amd_rocclr_copyBuffer",880,337600207489437,337600207496400,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,123,6,"__amd_rocclr_copyBuffer",895,337600211116952,337600211124656,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,124,6,"__amd_rocclr_copyBuffer",898,337600211152509,337600211156805,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,125,6,"__amd_rocclr_copyBuffer",901,337600211202140,337600211207326,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,126,6,"__amd_rocclr_copyBuffer",904,337600211236660,337600211243178,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,127,6,"__amd_rocclr_copyBuffer",916,337600235940362,337600235947621,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,128,6,"__amd_rocclr_copyBuffer",931,337600239651139,337600239658991,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,129,6,"__amd_rocclr_copyBuffer",934,337600239686251,337600239690400,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,130,6,"__amd_rocclr_copyBuffer",937,337600239718993,337600239723882,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,131,6,"__amd_rocclr_copyBuffer",940,337600239751587,337600239757661,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,132,6,"__amd_rocclr_copyBuffer",952,337600264551736,337600264558699,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,133,6,"__amd_rocclr_copyBuffer",967,337600268169770,337600268177177,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,134,6,"__amd_rocclr_copyBuffer",970,337600268204586,337600268208734,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,135,6,"__amd_rocclr_copyBuffer",973,337600268237920,337600268242957,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,136,6,"__amd_rocclr_copyBuffer",976,337600268271106,337600268277773,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,137,6,"__amd_rocclr_copyBuffer",988,337600292925906,337600292934055,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,138,6,"__amd_rocclr_copyBuffer",1003,337600296718761,337600296726761,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,139,6,"__amd_rocclr_copyBuffer",1006,337600296753873,337600296758614,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,140,6,"__amd_rocclr_copyBuffer",1009,337600296790318,337600296794615,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,141,6,"__amd_rocclr_copyBuffer",1012,337600296823208,337600296829431,0,0,20,0,32,512,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,142,3,"__amd_rocclr_fillBufferAligned",1028,337600589091677,337600589695399,0,0,12,0,32,256,1,1,16384,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,143,6,"__amd_rocclr_copyBuffer",7576,337600799861675,337600799876490,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,144,6,"__amd_rocclr_copyBuffer",7580,337600799904935,337600799914713,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,145,6,"__amd_rocclr_copyBuffer",7584,337600799940492,337600799950270,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",1,1,3284548,146,6,"__amd_rocclr_copyBuffer",7592,337600800026272,337600800036643,0,0,20,0,32,512,1,1,512,1,1
"KERNEL_DISPATCH","Agent 1",2,2,3284548,147,28,"void rms_norm_f32<1024, true, false>(float const*, float*, int, long, long, long, float, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>)",7595,337600800087163,337600800103756,512,0,12,0,64,1024,1,1,35840,1,1
"KERNEL_DISPATCH","Agent 1",2,2,3284548,148,31,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)1>(float const*, int const*, void*, long, long, long, long, long, int, int)",7598,337600800103756,337600800114719,0,0,20,0,32,128,1,1,4480,7,1
"KERNEL_DISPATCH","Agent 1",2,2,3284548,149,42,"void mul_mat_q<(ggml_type)12, 40, false>(char const*, int const*, int const*, int const*, float*, float*, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int, int)",7602,337600800764220,337600802125446,0,24,128,0,48,64,4,1,1792,4,1
"KERNEL_DISPATCH","Agent 1",2,2,3284548,150,147,"void k_bin_bcast<&(op_add(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, float const*)",7604,337600802125446,337600802137151,0,0,16,0,48,128,1,1,1792,35,1
"KERNEL_DISPATCH","Agent 1",2,2,3284548,151,223,"void rope_neox<true, false, float, float>(float const*, float*, int, int, int, int, int, int const*, float, float, float, rope_corr_dims, float, float const*, long const*, int)",7606,337600802137151,337600802151669,0,0,20,0,32,1,256,1,980,256,1
"KERNEL_DISPATCH","Agent 1",2,2,3284548,152,32,"void quantize_mmq_q8_1<(mmq_q8_1_ds_layout)0>(float const*, int const*, void*, long, long, long, long, long, int, int)",7610,337600802151669,337600802160707,0,0,16,0,32,128,1,1,4480,7,1
